"age","age_o","samerace","importance_same_race","importance_same_religion","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","interests_correlate","like","guess_prob_liked","met","decision","match"
29,26,1,1,1,10,30,20,15,15,10,8,8,8,8,8,6,30,20,20,20,10,0,7,8,8,8,8,7,8,8,7,8,4,-0.04,6,4,0,0,0
28,22,0,3,7,25,7,25,25,8,10,4,4,5,5,6,5,23,18,21,18,10,10,7,10,9,9,9,6,8,8,6,5,6,0.27,6,6,0,0,0
21,32,0,9,8,20,10,30,20,10,10,5,5,6,6,6,5,25,25,15,15,10,10,8,10,9,8,9,5,7,7,6,8,6,0.5,7,6,0,0,0
34,24,1,8,2,22,17,15,15,15,16,6,8,8,8,8,6,35,15,15,25,10,0,8,6,9,7,5,8,5,6,6,7,1,0.35,6,4,0,0,0
27,25,0,4,6,15,10,25,25,10,15,5,8,7,5,6,5,14,18,17,16,15,20,6,8,9,8,10,4,7,6,4,3,2,0.56,4,4,0,0,0
19,21,0,4,1,15,15,25,25,20,0,4,8,7,3,7,0,25,10,20,20,10,15,4,6,4,6,6,5,5,5,5,5,5,0.54,5,1,0,0,0
24,26,0,3,3,15,20,20,20,15,10,5,6,7,6,6,6,30,10,20,20,10,10,7,7,10,9,9,3,0,6,5,4,5,0.39,6,5,0,0,0
23,25,0,5,5,15,18,18,18,15,16,7,9,9,7,7,4,20,15,20,20,10,15,7,9,8,9,8,7,8,7,7,7,8,0.01,7,6,0,0,0
22,26,1,8,5,16.28,16.28,18.6,16.28,16.28,16.28,4,7,7,5,5,5,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,8,8,9,7,8,5,0.27,7,3,0,0,0
26,23,1,8,9,15,15,20,15,15,20,3,5,6,4,7,1,40,5,20,10,10,15,8,8,8,9,9,8,7,7,7,7,8,0.62,8,7,0,1,0
25,26,0,7,1,15,20,20,20,15,10,8,6,8,8,8,5,27,15,28,10,10,10,8,9,6,10,7,7,8,10,9,7,8,-0.01,4,1,1,0,0
29,34,1,1,10,30,10,30,10,5,15,3,5,6,5,6,3,10,40,20,20,0,10,6,10,5,9,3,6,6,7,6,7,5,0.6,6,2,0,0,0
28,26,0,7,1,16.67,16.67,16.67,16.67,16.67,16.67,6,7,7,6,6,6,20,18,20,17,10,15,8,10,8,10,10,5,10,8,4,6,4,-0.24,5,4,0,0,0
24,32,0,7,4,20,20,20,15,10,15,9,7,7,4,8,6,20,20,20,20,20,0,8,8,8,8,8,7,8,10,7,9,7,0.59,5,4,0,1,0
23,24,1,2,4,25,35,30,10,0,0,3,4,7,3,7,1,10,20,20,20,20,10,7,8,9,8,8,4,6,6,5,7,6,0.21,6,5,0,0,0
26,22,1,2,2,35,40,5,5,7,8,9,9,9,9,6,10,20,30,10,15,10,15,7,6,5,7,7,3,7,7,4,6,5,0.01,5,3,0,0,0
30,27,0,4,8,35,10,20,15,10,10,6,8,8,8,8,5,30,20,30,10,0,10,6,8,6,8,8,7,9,7,7,10,5,-0.46,7,3,0,1,0
23,32,1,10,9,25,15,20,25,10,5,5,5,7,5,8,2,10,15,40,15,10,10,9,10,10,9,10,4,4,6,4,4,2,0.2,4,4,0,0,0
27,29,0,1,3,30,15,15,20,10,10,6,8,7,8,7,7,10,20,20,15,20,15,5,8,7,8,8,4,7,8,5,8,5,0.4,7,3,0,0,0
24,23,1,9,7,18.6,13.95,18.6,16.28,16.28,16.28,2,6,6,4,5,5,11.36,18.18,22.73,18.18,11.36,18.18,5,5,7,9,7,10,9,9,8,7,4,-0.2,8,1,0,0,0
29,24,1,1,1,25,26,15,10,9,15,7,4,7,4,8,2,10,20,25,25,10,10,4,9,5,8,6,2,6,7,2,2,2,0.5,4,3,0,0,0
28,28,0,1,2,0,25,25,25,25,0,2,6,6,7,6,3,20,30,10,20,0,20,4,9,10,8,8,7,6,6,5,7,2,0.09,5,3,0,0,0
23,21,1,3,1,25,25,15,15,10,10,5,5,5,5,9,6,25,5,30,15,5,20,8,7,7,9,9,7,5,5,6,3,2,0.14,5,6,0,0,0
23,23,0,8,5,17.02,21.28,17.02,21.28,14.89,8.51,6,7,7,6,7,4,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,5,5,5,5,5,0.07,4,4,0,0,0
22,27,0,6,2,15.09,16.98,16.98,18.87,18.87,13.21,5,8,8,5,5,1,16.67,18.75,18.75,18.75,18.75,8.33,8,7,9,9,7,6,6,8,5,7,5,-0.19,5,4,0,0,0
24,24,1,5,1,10,15,30,20,15,10,6,7,7,6,9,6,20,15,20,20,15,10,5,7,6,5,7,6,7,5,6,7,3,0.14,5,3,0,0,0
26,24,0,1,9,15,15,20,15,15,20,4,5,6,4,5,3,19,19,19,19,5,19,9,10,9,10,4,1,9,8,1,10,1,0.24,1,5,0,0,0
22,24,0,7,1,50,20,10,5,10,5,5,5,8,6,8,3,20,5,25,25,5,20,7,9,9,9,7,5,7,7,7,4,2,0.62,6,1,0,0,0
26,23,0,8,9,40,30,0,20,0,10,8,8,10,7,6,5,40,5,30,15,5,5,8,10,9,9,10,4,4,2,1,5,5,-0.1,6,8,0,0,0
29,27,0,2,2,20,20,20,20,10,10,5,7,7,5,5,5,14,20,18,24,18,6,8,8,8,8,7,7,7,7,7,7,7,-0.03,7,7,0,1,0
24,31,1,1,6,10,20,40,10,10,10,5,5,5,5,5,5,22,17,15,15,15,16,8,8,7,8,8,3,1,3,4,2,1,0.27,1,1,0,0,0
25,34,1,5,8,35,15,15,25,10,0,8,10,7,6,5,5,25,20,20,20,10,5,8,8,6,8,6,8,7,8,9,9,9,0.44,7,7,0,1,0
23,25,1,1,1,50,0,30,10,0,10,6,6,7,7,8,7,20,20,20,20,10,10,7,8,9,7,8,5,10,8,4,8,2,0.37,4,3,0,0,0
30,29,1,1,1,20,20,20,10,10,20,6,8,7,4,8,5,30,20,30,10,5,5,7,9,8,9,9,6,9,6,6,6,4,0.58,7,5,0,0,0
21,24,1,10,9,35,10,20,20,10,5,3,8,8,5,5,5,15,20,15,30,5,15,5,8,6,8,7,8,8,8,6,7,5,0.03,7,2,1,1,0
24,26,0,9,6,10,10,30,20,10,15,2,6,6,3,7,3,20,16,16,17,16,15,7,9,9,8,9,4,8,8,7,8,4,0.01,4,5,0,0,0
27,21,1,3,2,19,24,21,23,5,8,8,7,9,6,9,4,25,15,20,20,20,0,8,9,8,9,10,9,9,10,10,7,6,0.58,8,5,0,0,0
24,25,1,5,6,27,15,28,10,10,10,8,8,7,7,5,4,22,14,30,10,14,10,7,9,7,9,10,6,6,7,7,7,8,0.23,6,4,0,0,0
24,29,1,5,6,30,25,18,18,4,5,7,6,7,5,8,1,22,14,30,10,14,10,7,9,7,9,10,5,7,8,6,8,0,0.64,3,0,0,0,0
25,29,1,5,8,25,10,20,20,10,15,8,9,8,10,7,9,25,20,20,20,10,5,8,8,6,8,6,7,8,8,9,8,7,0.66,7,6,0,0,0
25,23,0,1,1,17.31,13.46,17.31,19.23,19.23,13.46,7,9,10,10,9,7,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,10,9,10,10,9,9,-0.26,9,9,0,1,0
27,30,0,2,4,50,10,10,10,5,15,6,6,6,4,5,5,15,25,20,20,0,20,7,10,8,9,6,4,6,7,4,7,4,0.54,4,5,0,0,0
27,26,1,5,5,20,30,10,15,10,15,4,7,7,6,7,7,20,20,15,15,12,18,6,9,7,9,9,6,9,8,7,6,6,-0.12,7,7,0,1,0
27,24,1,1,1,20,10,20,35,5,10,5,8,7,7,6,5,75,5,5,5,5,5,7,7,8,8,8,7,8,8,7,6,6,-0.05,5,5,0,1,0
23,27,0,3,4,15.09,16.98,16.98,18.87,18.87,13.21,4,8,8,2,6,1,19.05,19.05,19.05,19.05,9.52,14.29,7,9,7,9,6,9,8,8,7,7,7,0.11,8,5,0,1,0
26,25,1,3,1,17.65,17.65,17.65,15.69,15.69,15.69,5,6,7,6,7,5,14.89,19.15,21.28,19.15,14.89,10.64,7,8,9,9,9,5,8,5,3,3,3,-0.38,3,3,0,0,0
23,27,1,8,10,20,15,25,15,20,5,7,6,6,6,6,5,15,15,20,15,15,20,9,9,9,9,9,2,3,4,5,5,2,0.59,2,5,0,0,0
22,29,0,7,1,50,20,10,10,5,5,5,6,6,7,5,6,10,30,20,10,15,15,7,10,9,10,10,8,9,9,9,9,8,0,9,7,0,1,0
26,28,1,5,1,15,15,20,15,15,20,6,5,6,8,8,4,25,10,20,20,15,10,8,6,8,9,6,5,8,9,7,5,5,0.14,6,2,0,0,0
29,30,0,6,1,15,15,25,10,15,20,4,6,6,5,5,4,30,15,20,10,10,15,3,7,6,8,6,9,8,8,6,9,5,0.59,6,5,0,1,0
26,24,1,5,3,20,10,20,35,5,10,7,8,5,6,8,7,10,10,30,30,5,15,7,9,7,8,6,6,6,6,6,6,6,0.08,6,3,0,0,0
23,30,0,8,1,15,15,25,10,15,20,4,3,4,3,4,2,25,20,15,20,5,15,8,7,8,9,5,3,6,7,6,7,2,0.46,2,1,0,0,0
30,23,0,8,9,15,21,18,18,10,18,5,8,8,6,7,4,20,25,25,15,5,10,7,8,8,9,6,8,7,7,2,4,2,0.31,4,1,0,0,0
27,29,0,3,1,20,20,20,10,10,20,8,6,8,7,8,7,40,0,10,50,0,0,10,8,10,10,10,6,8,8,3,3,2,0.27,6,10,0,0,0
27,27,0,3,5,25,15,20,20,15,5,6,8,7,7,6,3,15,20,20,15,15,15,10,9,10,9,8,9,8,9,8,9,7,0.14,8,7,0,1,0
24,29,1,1,1,14,20,18,24,18,6,7,7,7,7,7,6,10,20,35,20,0,15,4,8,3,7,2,8,8,7,7,6,4,0.09,7,4,0,1,0
30,25,1,1,1,35,10,35,10,10,0,8,9,10,7,7,9,35,15,25,10,5,10,7,7,6,8,4,6,3,5,4,5,4,-0.26,2,2,0,0,0
27,28,0,6,3,50,10,30,10,0,0,4,6,8,4,9,1,10,25,25,10,10,20,8,8,6,9,9,7,7,8,6,4,4,-0.18,7,5,0,1,0
27,23,1,8,3,18.6,13.95,18.6,16.28,16.28,16.28,5,7,7,6,6,6,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,8,8,8,8,8,8,0.71,8,3,0,0,0
22,30,0,6,2,50,0,20,20,0,10,7,10,7,6,4,5,16,20,19,16,18,11,6,9,8,8,8,7,8,8,8,8,6,-0.1,8,6,0,1,0
27,22,0,9,3,30,10,20,15,15,10,9,4,5,7,8,9,58,5,8,10,7,12,8,9,9,8,8,5,7,7,7,7,7,0.12,5,5,0,0,0
24,28,0,7,1,25,15,25,15,10,10,4,6,6,7,5,5,20,20,20,20,10,10,8,8,8,9,6,4,5,8,6,8,1,-0.34,5,5,0,0,0
30,22,0,1,1,16,20,18,20,18,8,5,5,8,6,9,4,18.6,20.93,23.26,23.26,2.33,11.63,8,8,8,9,3,8,8,8,5,5,6,0.07,7,4,0,1,0
23,24,1,1,1,11.36,18.18,22.73,18.18,11.36,18.18,10,9,9,8,7,4,18.6,13.95,18.6,16.28,16.28,16.28,6,7,7,7,5,2,6,6,4,5,5,-0.2,3,5,0,0,0
27,22,0,8,8,10,10,40,10,15,15,6,7,8,8,9,5,60,10,10,10,10,0,8,8,7,9,9,8,7,6,7,5,7,0.63,6,5,0,1,0
23,24,1,6,8,16,16,20,16,18,14,7,8,10,8,10,7,17.02,21.28,17.02,21.28,14.89,8.51,8,10,10,9,8,7,8,6,7,8,3,-0.22,5,4,0,0,0
31,25,0,4,7,15.52,17.24,17.24,17.24,17.24,15.52,6,7,7,7,7,7,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,8,9,9,9,8,8,0.14,8,6,0,1,0
30,23,1,1,1,15,15,18,18,14,20,7,7,8,9,9,8,40,12,18,12,6,12,9,8,7,10,7,7,9,7,6,5,6,0.15,7,8,0,0,0
28,24,0,2,2,30,30,30,5,2,3,6,5,4,6,6,6,10,20,30,10,10,20,5,6,4,8,9,8,5,7,6,7,3,0.11,5,2,0,0,0
27,28,1,1,1,14.29,16.33,16.33,18.37,18.37,16.33,3,5,7,2,5,2,15.22,15.22,19.57,17.39,13.04,19.57,7,8,7,9,8,5,5,6,6,7,3,0.18,5,3,0,0,0
27,24,0,5,5,30,20,20,10,15,5,5,8,9,7,9,8,20,20,15,15,12,18,6,9,7,9,9,9,9,9,9,8,8,0.4,8,7,0,1,0
29,27,1,1,1,15.09,18.87,18.87,16.98,16.98,13.21,4,7,7,4,8,5,19.57,10.87,19.57,19.57,19.57,10.87,10,10,10,10,10,10,8,8,8,9,6,0.52,8,4,0,1,0
26,30,1,1,1,50,10,10,10,5,15,6,5,6,4,5,6,20,10,25,25,10,10,8,7,8,8,7,6,7,7,7,7,6,-0.19,6,7,0,0,0
27,25,0,3,2,70,0,15,15,0,0,2,7,9,8,7,8,10,25,20,20,5,20,6,9,8,9,6,7,2,6,5,8,3,0.35,7,2,0,1,0
26,27,1,1,1,15,15,25,15,15,15,8,9,8,7,8,2,15,30,25,20,0,10,6,10,6,7,4,2,6,4,3,4,5,0.11,3,1,0,0,0
26,25,0,8,1,17.65,17.65,17.65,15.69,15.69,15.69,6,8,7,6,7,9,21.28,17.02,21.28,12.77,6.38,21.28,7,10,7,10,10,4,7,8,5,4,6,0.52,7,6,0,0,0
23,25,0,1,1,10,15,35,15,10,15,4,5,5,4,5,4,30,0,30,15,15,10,7,5,6,8,8,6,6,6,6,6,6,0.47,4,7,0,1,0
20,27,0,1,1,10,15,30,10,15,20,8,5,7,7,7,7,30,10,10,30,10,10,7,7,8,8,8,7,9,10,10,10,9,0.11,9,6,0,0,0
30,22,0,8,8,10,25,25,10,10,20,6,7,7,5,5,5,40,10,20,10,0,20,10,10,10,10,10,1,10,8,1,8,1,0.12,5,7,0,0,0
26,22,0,3,3,16.67,18.75,18.75,18.75,18.75,8.33,7,8,9,10,6,6,18,18,20,18,16,10,8,7,8,9,7,7,6,7,6,6,5,0.17,6,6,0,1,0
30,30,0,1,1,16.67,12.5,20.83,18.75,12.5,18.75,7,8,7,7,8,6,14,18,16,18,18,16,8,10,10,9,10,8,5,10,7,8,6,0.65,5,5,0,0,0
30,26,0,1,1,20,10,25,25,10,10,6,8,7,7,7,6,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,8,8,8,7,8,8,0.41,8,8,0,1,0
25,23,0,9,10,25.64,17.95,15.38,20.51,10.26,10.26,6,7,6,7,6,6,15.52,17.24,17.24,17.24,17.24,15.52,8,10,9,9,9,9,8,10,8,9,7,0.34,8,6,0,1,0
32,25,0,5,6,30,10,15,20,15,10,5,9,7,5,9,4,5,25,20,10,15,25,4,8,6,10,7,8,8,8,6,8,5,0.48,8,3,0,0,0
29,35,1,3,3,15,20,25,15,15,10,9,8,10,9,8,9,30,15,15,20,10,10,6,8,7,7,8,4,7,7,5,5,5,0.66,4,5,0,0,0
22,25,0,1,1,25,20,25,25,5,0,2,2,6,5,4,4,35,40,5,5,7,8,7,10,5,7,10,10,7,9,8,7,6,0.42,8,6,0,1,0
27,25,0,3,5,7,35,20,20,5,13,6,5,9,4,6,2,20,20,15,25,10,10,5,8,7,8,7,5,6,5,5,5,5,0.54,4,2,0,0,0
26,24,0,1,1,14,18,20,18,16,14,7,7,8,6,7,4,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,6,8,6,5,5,6,0.6,6,5,0,1,0
33,34,0,2,7,10,25,20,20,5,20,6,8,8,6,8,5,22,22,15,15,5,21,7,9,7,10,7,6,7,6,5,5,5,0.32,6,4,0,0,0
21,22,1,8,10,25,25,25,15,5,5,7,7,8,8,10,6,20,10,20,20,20,10,8,7,8,8,8,8,6,7,6,8,5,0,7,2,0,0,0
30,27,1,4,7,15.09,18.87,18.87,16.98,16.98,13.21,7,6,5,6,4,5,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,9,9,8,6,5,5,0.77,6,5,0,0,0
31,25,0,3,1,15,18,18,18,15,16,3,8,5,1,8,1,10,20,40,10,10,10,7,8,4,10,8,5,5,5,5,5,5,0.64,5,5,0,1,0
24,22,0,3,3,17,10,18,20,25,10,1,3,4,2,2,1,25,15,25,25,15,15,7,9,8,9,9,9,7,7,7,6,5,0.44,7,6,0,1,0
26,32,0,1,1,18,10,30,10,10,22,8,7,8,7,7,4,10,30,30,10,10,10,3,8,5,3,6,5,7,6,5,6,3,0.18,6,4,0,0,0
22,22,1,10,10,21,20,19,20,10,10,5,8,8,7,7,7,10,20,20,20,15,15,6,10,10,9,10,10,10,10,10,9,9,0.44,8,7,0,1,0
27,24,0,6,3,20,30,10,10,10,20,7,6,6,7,7,6,30,15,20,25,5,5,7,7,8,7,5,4,9,7,5,7,4,-0.18,4,6,0,0,0
26,28,1,7,7,16.36,16.36,18.18,18.18,16.36,14.55,7,6,8,8,10,2,20,16,18,16,16,14,7,10,8,10,10,6,6,6,5,5,5,0.56,5,4,0,0,0
30,28,0,8,8,40,20,20,20,0,0,7,9,10,9,10,5,15,15,25,10,15,20,7,8,8,9,9,5,5,5,5,5,4,0.32,4,4,0,0,0
23,30,1,6,8,17.5,17.5,20,12.5,20,12.5,2,10,10,5,6,5,17.02,21.28,17.02,21.28,14.89,8.51,8,10,10,9,8,8,6,7,6,7,6,0.46,7,5,0,1,0
27,25,0,6,1,15.52,17.24,17.24,17.24,17.24,15.52,8,9,10,6,9,7,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,5,7,7,7,8,3,0.33,7,6,0,1,0
25,22,1,1,1,20,20,20,10,10,20,7,5,8,5,8,7,20,20,20,20,10,10,10,9,9,10,10,5,10,6,7,7,4,0.66,5,6,0,0,0
22,27,1,7,1,10,25,20,20,5,20,4,2,6,4,6,8,20,5,25,25,5,20,7,9,9,9,7,4,8,8,4,5,7,0.14,4,7,0,0,0
23,27,0,2,2,40,20,20,20,0,0,5,8,9,6,8,7,20,10,10,30,15,15,8,4,10,8,8,6,5,7,8,6,6,0.37,7,5,0,1,0
30,34,0,1,1,15,20,20,15,15,15,8,10,10,8,9,9,30,0,30,30,10,0,10,10,10,10,10,8,10,10,2,8,10,-0.16,8,1,0,0,0
24,25,1,3,3,20,30,10,15,0,25,7,7,5,3,7,3,15,20,15,20,15,15,7,9,10,8,8,3,7,7,4,7,3,-0.14,6,7,0,0,0
23,24,0,1,1,20,16,16,17,16,15,5,8,8,8,8,5,20,20,20,20,5,15,6,8,7,6,4,4,6,6,4,5,4,-0.15,2,2,0,0,0
25,30,0,8,8,18.6,20.93,23.26,23.26,2.33,11.63,6,6,6,5,7,8,15.38,17.31,17.31,17.31,17.31,15.38,7,8,9,9,8,8,8,8,7,8,3,-0.34,6,4,0,0,0
23,24,1,5,10,35,10,20,20,10,5,4,6,5,5,5,5,25,10,35,15,0,15,6,8,2,10,2,7,7,7,4,5,5,-0.35,6,5,0,1,0
24,33,0,5,5,20,10,20,15,15,20,8,9,10,10,8,7,10,25,20,16,20,9,7,9,9,8,8,7,7,8,8,8,7,0.25,7,6,0,1,0
31,28,0,3,3,16.28,20.93,18.6,18.6,13.95,11.63,6,7,7,7,6,7,12,20,20,20,14,14,7,9,8,9,8,5,6,9,6,9,3,0.15,8,5,0,0,0
27,25,1,2,5,25,20,25,25,5,0,7,6,9,7,9,8,20,20,20,15,5,20,7,8,6,8,5,9,6,3,6,5,4,0.15,6,5,0,1,0
32,25,1,1,1,15,18,19,19,17,12,7,7,8,6,5,6,25,15,20,25,10,5,8,8,8,8,8,6,5,5,3,5,5,0.59,8,8,1,1,0
36,25,0,1,5,18,18,18,18,18,10,3,4,7,3,8,3,18,10,18,18,18,18,7,8,8,9,8,6,8,8,7,8,6,0.25,7,6,0,1,0
25,27,1,1,5,20,20,20,20,20,0,5,6,5,5,5,3,15,18,18,18,15,16,8,10,10,10,8,5,8,8,6,8,6,0.59,5,4,0,0,0
30,25,0,4,8,25,20,25,20,10,0,6,10,10,8,5,3,30,20,30,10,0,10,6,8,6,8,8,6,8,7,10,7,4,-0.29,8,5,0,1,0
23,23,0,8,1,25,10,35,15,0,15,6,8,8,6,7,7,50,10,20,10,10,0,8,2,7,8,8,8,7,9,8,8,3,-0.3,7,1,1,0,0
26,25,0,8,9,15,30,20,20,10,5,5,8,8,3,8,1,40,5,30,15,5,5,8,10,9,9,10,1,8,8,2,8,2,0.51,6,8,0,0,0
29,24,0,1,10,30,10,20,20,10,10,4,6,7,6,2,5,10,40,20,20,0,10,6,10,5,9,3,7,7,8,7,8,4,0.09,7,2,0,0,0
24,28,0,5,6,20,30,10,20,0,20,7,8,6,6,6,5,22,14,30,10,14,10,7,9,7,9,10,5,7,7,9,9,3,0.42,5,3,0,0,0
25,27,0,1,1,25,15,20,20,20,0,8,10,10,8,8,6,15,10,30,10,5,30,6,9,8,9,8,8,10,8,6,8,3,0.58,5,5,0,0,0
26,25,0,8,6,16.67,16.67,16.67,16.67,14.81,18.52,7,8,8,8,10,7,19.61,15.69,17.65,15.69,17.65,13.73,9,5,9,10,10,4,7,9,6,8,8,0.4,7,8,0,0,0
23,27,1,5,5,9.52,19.05,23.81,19.05,4.76,23.81,7,5,6,8,2,4,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,3,10,10,5,8,6,0.59,10,8,0,0,0
23,29,0,3,10,25,15,20,20,10,10,6,7,6,5,10,4,20,20,20,20,20,0,7,9,9,7,9,8,8,8,8,8,8,-0.2,6,8,0,0,0
31,29,0,3,3,16,18,18,18,14,16,7,10,9,8,8,3,12,20,20,20,14,14,7,9,8,9,8,9,7,7,7,7,2,0.11,7,1,0,0,0
25,22,1,3,1,10,20,20,20,15,15,8,9,10,10,9,10,30,0,30,30,10,0,7,9,9,8,7,7,6,6,8,6,5,0.34,5,2,0,0,0
25,23,1,9,7,25,10,35,15,0,15,8,4,8,1,7,1,20,23,23,22,7,5,8,9,9,9,7,8,8,6,6,7,6,0.09,7,5,0,1,0
24,29,0,3,3,10,40,20,20,0,10,7,7,8,7,8,4,30,10,20,20,10,10,7,7,10,9,9,4,6,7,6,2,5,0.09,5,7,0,0,0
22,27,0,8,1,10,25,25,10,10,20,6,6,7,6,6,6,21,20,19,20,10,10,7,9,8,8,8,6,7,8,4,7,6,0.07,5,5,0,0,0
24,24,1,2,5,100,0,0,0,0,0,6,5,7,7,9,7,45,5,25,20,0,5,7,5,10,8,3,6,7,8,7,9,8,0.39,8,7,0,1,0
26,25,0,5,3,15,18,18,18,15,16,7,8,8,6,7,5,10,10,30,30,5,15,7,9,7,8,6,6,7,6,6,6,5,0.14,6,5,0,0,0
33,29,0,4,8,25,20,15,25,10,5,6,7,7,6,7,4,20,20,20,15,15,10,4,7,9,9,9,4,5,7,3,7,2,-0.14,3,1,0,0,0
26,26,1,7,3,15,15,25,20,5,20,5,6,7,6,6,6,24,16,28,14,8,10,7,6,7,10,8,8,9,6,8,5,7,0.57,9,8,0,1,0
23,22,1,1,1,60,0,0,40,0,0,6,5,10,6,6,5,20,20,20,20,10,10,7,8,9,7,8,8,7,8,10,7,8,-0.18,8,1,1,0,0
24,25,0,4,8,25,20,25,20,10,0,7,5,4,4,8,3,35,10,20,20,10,5,8,8,9,8,9,4,6,6,6,6,4,-0.19,5,4,0,0,0
30,26,0,6,6,30,5,10,20,30,5,5,8,7,5,6,5,50,10,10,10,5,15,6,7,6,7,7,5,4,5,4,5,4,-0.23,4,3,0,0,0
27,23,0,1,1,10,15,40,15,10,10,4,6,5,4,5,4,50,10,10,10,10,10,9,9,9,9,9,10,9,9,9,9,9,-0.39,9,9,0,1,0
31,23,0,4,7,15.38,19.23,17.31,19.23,9.62,19.23,4,4,4,4,4,2,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,3,6,5,4,4,2,0.03,3,1,0,0,0
34,28,1,6,6,20,20,20,10,10,20,6,8,9,3,6,3,10,25,20,20,5,20,7,9,7,9,4,7,6,6,7,8,7,0.66,6,2,0,0,0
29,23,0,7,1,15,15,18,18,14,20,7,8,9,8,9,7,35,30,25,5,0,5,7,8,7,10,8,5,5,5,5,5,5,0.47,5,5,0,0,0
22,21,0,1,1,15,15,25,25,15,5,5,9,8,1,10,1,40,10,10,10,10,20,8,8,10,10,10,7,6,7,5,5,8,0.85,8,8,0,1,0
24,26,1,1,6,10,10,30,30,5,15,7,7,6,6,6,6,22,17,15,15,15,16,8,8,7,8,8,6,7,8,6,6,5,0.54,5,3,0,0,0
31,30,1,1,1,15,15,25,10,15,20,3,5,6,2,3,2,16,16,20,16,16,16,4,8,2,9,9,8,7,10,10,8,7,0.09,7,6,0,1,0
27,30,1,8,3,16.67,12.5,20.83,18.75,12.5,18.75,10,8,8,8,10,3,15.38,17.31,17.31,17.31,17.31,15.38,8,9,9,9,9,7,9,7,5,5,4,0.46,5,3,0,0,0
21,22,0,8,10,40,15,10,20,5,10,10,10,10,10,10,10,20,10,20,20,20,10,8,7,8,8,8,10,10,10,10,10,10,0.12,8,1,1,1,0
25,27,0,2,7,20,20,20,20,10,10,5,6,5,5,5,3,20,20,20,20,10,10,8,9,8,8,7,6,10,9,8,8,7,0.61,8,8,0,0,0
27,27,0,3,6,9.52,19.05,23.81,19.05,4.76,23.81,8,6,6,8,5,6,14.29,18.37,18.37,16.33,18.37,14.29,7,9,7,8,9,5,8,8,5,7,6,0.3,6,6,0,0,0
30,28,1,3,5,30,30,20,10,10,0,5,7,9,5,4,9,20,25,15,15,15,10,7,9,9,8,9,8,7,7,6,6,5,0.5,7,6,0,1,0
27,24,0,1,1,20,10,20,35,5,10,6,9,8,5,6,9,20,20,20,20,20,0,6,7,8,8,9,7,6,6,6,5,7,0.07,6,5,0,0,0
25,28,1,7,8,5,20,25,25,15,10,8,7,9,2,6,0,24,15,20,20,8,13,7,6,8,7,4,8,7,7,7,7,5,0.07,7,6,0,1,0
26,29,1,1,3,75,5,5,10,0,5,7,9,9,10,9,9,15,15,15,20,20,15,7,7,8,8,9,9,9,9,9,9,9,0.25,9,9,0,1,0
24,28,1,3,2,25,25,25,10,10,5,5,5,5,5,5,5,20,21,21,22,6,10,7,7,7,10,9,7,8,8,8,7,8,-0.12,8,7,0,1,0
55,33,1,1,1,30,30,10,10,0,20,6,10,6,9,4,6,25,0,25,25,0,25,7,6,7,8,3,4,7,9,6,8,5,-0.17,4,1,0,0,0
25,21,1,9,2,20,5,25,25,10,15,5,6,7,5,7,8,50,0,30,10,0,10,6,6,8,8,6,5,8,7,7,7,7,0.06,6,7,0,0,0
22,26,0,1,3,10,20,15,20,20,15,5,5,5,5,5,5,10,20,35,10,5,20,4,7,3,9,2,8,10,10,6,9,8,0.24,9,2,0,1,0
24,26,1,5,6,24,16,28,14,8,10,6,5,4,5,3,6,22,14,30,10,14,10,7,9,7,9,10,3,5,6,6,6,2,0.7,6,2,0,0,0
21,24,1,1,1,20,10,30,15,15,10,6,7,8,4,10,4,25,10,25,5,10,25,10,7,6,10,10,8,6,7,5,7,8,0.64,8,7,0,1,0
29,25,1,3,3,10,25,25,20,10,10,5,3,9,10,9,7,30,10,25,20,8,7,7,7,7,7,7,6,7,7,7,6,5,0.57,5,6,0,0,0
26,23,1,8,3,20,10,10,30,15,15,5,3,6,5,2,2,25,20,20,20,5,10,7,9,7,8,8,7,6,7,6,5,8,-0.45,7,5,0,0,0
26,22,1,5,1,10,20,20,20,15,15,8,10,10,10,10,10,25,10,20,20,15,10,8,6,8,9,6,5,8,7,5,5,4,0.02,7,2,0,0,0
